Date,Last Price,Volume,RSI,MACD,News Sentiment - Daily Average,News Publication Count,P/E,P/B,Correction
11/6/2017,19.35,60679528,23.6146,-0.1699,0.9056,121,69.10714286,3,1
11/3/2017,19.3596,67860952,23.6742,-0.2155,-0.6906,353,69.14142857,3.001488372,0
11/2/2017,19.1674,81531696,19.9231,-0.2594,-0.4357,398,68.455,2.971689922,1
11/1/2017,19.2443,91714424,20.2935,-0.2769,-0.2944,344,68.72964286,2.983612403,0
10/31/2017,19.3788,98007064,20.9258,-0.2792,0.3795,527,69.21,3.004465116,0
10/30/2017,19.6191,98385544,22.0657,-0.2641,0.1659,200,70.06821429,3.04172093,0
10/27/2017,19.9844,98534640,23.9036,-0.2342,0.0835,633,71.37285714,3.098356589,0
10/26/2017,20.4939,86283720,26.794,-0.1967,0.3758,461,73.1925,3.177348837,0
10/25/2017,20.6669,110518208,27.8563,-0.166,-0.5393,628,73.81035714,3.204170543,0
10/24/2017,21.0418,133615912,30.2707,-0.115,-0.688,1051,75.14928571,3.262294574,0
10/23/2017,21.4551,187340912,33.2185,-0.057,-0.4813,454,76.62535714,3.326372093,0
10/20/2017,22.9066,192404368,48.6746,0.0027,-0.3178,1288,81.80928571,3.551410853,0
10/19/2017,22.6663,75574056,44.7204,-0.0455,0.2323,328,80.95107143,3.514155039,1
10/18/2017,22.2241,34970680,36.3407,-0.0897,0.2693,385,79.37178571,3.445596899,1
10/17/2017,22.2914,58639088,37.1362,-0.1034,0.1927,339,79.61214286,3.456031008,0
10/16/2017,22.4548,49757812,39.0644,-0.1195,0.1824,223,80.19571429,3.481364341,0
10/13/2017,22.0896,40391800,31.7038,-0.1482,0.2276,402,78.89142857,3.424744186,1
10/12/2017,22.1568,59948728,32.3727,-0.1412,-0.6043,408,79.13142857,3.435162791,0
10/11/2017,22.1761,81172912,32.5549,-0.1224,-0.1651,655,79.20035714,3.438155039,0
10/10/2017,22.4548,80571104,35.2246,-0.0821,0.431,838,80.19571429,3.481364341,0
10/9/2017,22.5221,140302768,35.8842,-0.0376,0.3521,349,80.43607143,3.49179845,0
10/6/2017,23.4449,40729836,47.12,0.031,0.4688,228,83.73178571,3.634868217,0
10/5/2017,23.5891,34758948,49.3625,0.0453,0.3043,218,84.24678571,3.657224806,0
10/4/2017,23.5314,32149416,48.4513,0.0508,0.0985,316,84.04071429,3.64827907,1
10/3/2017,23.839,33907540,53.1916,0.0629,0.1803,572,85.13928571,3.695968992,0
10/2/2017,23.6179,42501168,49.9216,0.0472,0.0943,147,84.34964286,3.661689922,1
9/29/2017,23.2431,33673712,43.7324,0.0427,0.2506,270,46.4862,2.647277904,1
9/28/2017,23.3007,36154412,44.5184,0.0721,0.2248,293,46.6014,2.653838269,0
9/27/2017,23.4257,56488972,46.1886,0.1095,0.4829,484,46.8514,2.668075171,0
9/26/2017,23.964,40753220,54.3438,0.1498,0.6198,616,47.928,2.729384966,0
9/25/2017,24.137,42487988,57.367,0.1496,0.5065,631,48.274,2.749088838,0
9/22/2017,23.9063,39717544,54.2134,0.1227,0.0992,322,47.8126,2.722813212,1
9/21/2017,23.791,52115544,52.585,0.0969,-0.2707,330,47.582,2.709681093,1
9/20/2017,23.3776,39770268,46.2209,0.0639,0.5794,237,46.7552,2.662596811,1
9/19/2017,23.2623,45340484,44.283,0.0528,0.2369,257,46.5246,2.649464692,1
9/18/2017,23.5122,52504484,47.7444,0.0475,0.2973,146,47.0244,2.677927107,0
9/15/2017,23.0027,66559976,38.6703,0.0147,0.3849,221,46.0054,2.619897494,1
9/14/2017,23.32,42084528,42.986,0.0185,0.6592,188,46.64,2.656036446,0
9/13/2017,23.1758,38629676,40.1677,-0.0038,0.1404,299,46.3516,2.639612756,1
9/12/2017,22.9835,49662624,36.267,-0.0189,0.5153,217,45.967,2.617710706,1
9/11/2017,22.8009,43306556,32.3781,-0.0163,-0.4846,126,45.6018,2.59691344,1
9/8/2017,22.897,44604456,33.3733,0.0133,0.3895,551,45.794,2.60785877,0
9/7/2017,23.0893,80108576,35.3937,0.0549,0.4246,228,46.1786,2.62976082,0
9/6/2017,23.9544,55024972,47.3795,0.1025,-0.349,318,47.9088,2.728291572,0
9/5/2017,23.8006,46852664,44.2637,0.0875,0.1594,108,47.6012,2.710774487,1
9/1/2017,24.1659,58848108,50.912,0.0779,0.226,289,48.3318,2.75238041,0
8/31/2017,23.5987,55284336,37.3442,0.0252,0.1856,435,47.1974,2.687779043,1
8/30/2017,23.3392,33875996,29.0057,0.0033,0.0591,463,46.6784,2.658223235,1
8/29/2017,23.493,23910062,31.2977,0.0012,0.1241,573,46.986,2.675740319,0
8/28/2017,23.5218,23937590,31.7343,-0.0111,-0.0082,761,47.0436,2.679020501,0
8/25/2017,23.541,22867796,32.0107,-0.0262,0.2407,250,47.082,2.681207289,0
8/24/2017,23.3584,25547868,26.3515,-0.0433,-0.1129,361,46.7168,2.660410023,1
8/23/2017,23.4449,34533588,27.353,-0.0417,0.3029,315,46.8898,2.670261959,0
8/22/2017,23.6468,29969104,29.8073,-0.0382,0.2159,303,47.2936,2.693257403,0
8/21/2017,23.541,46055016,26.6041,-0.0436,-0.141,156,47.082,2.681207289,1
8/18/2017,23.5987,34273076,27.2335,-0.0318,0.3649,321,47.1974,2.687779043,0
8/17/2017,23.791,31221726,29.3856,-0.0101,0.1609,367,47.582,2.709681093,0
8/16/2017,24.1274,27473822,33.7149,0.0116,-0.1769,547,48.2548,2.747995444,0
8/15/2017,24.1659,27334936,34.2504,0.0168,-0.0803,514,48.3318,2.75238041,0
8/14/2017,24.3773,24292076,37.274,0.0257,0.4355,91,48.7546,2.776457859,0
8/11/2017,24.2235,19217278,33.2974,0.022,0.3041,188,48.447,2.758940774,1
8/10/2017,24.3197,29678944,34.5693,0.0361,0.3104,277,48.6394,2.769897494,0
8/9/2017,24.7138,29670988,40.452,0.0517,0.5191,198,49.4276,2.814783599,0
8/8/2017,24.5696,27143600,36.7983,0.0385,0.4871,214,49.1392,2.798359909,1
8/7/2017,24.6369,18870368,37.8034,0.0352,0.1523,114,49.2738,2.806025057,0
8/4/2017,24.7811,23312960,39.9761,0.0267,0.1201,193,49.5622,2.822448747,0
8/3/2017,24.7618,30916656,39.5459,0.003,0.1572,336,49.5236,2.820250569,1
8/2/2017,24.5311,27387012,34.2991,-0.0263,0.7309,298,49.0622,2.793974943,1
8/1/2017,24.4542,41911312,32.4854,-0.0407,0.037,311,48.9084,2.785216401,1
7/31/2017,24.6176,30616288,34.3568,-0.0457,-0.281,114,49.2352,2.803826879,0
7/28/2017,24.5407,28286776,32.6617,-0.06,-0.1719,369,49.0814,2.795068337,1
7/27/2017,24.7907,39888012,35.4222,-0.0635,0.2977,287,49.5814,2.823542141,0
7/26/2017,24.5984,40733416,31.2731,-0.0831,0.5196,306,49.1968,2.801640091,1
7/25/2017,24.4542,46181544,28.0538,-0.082,0.3194,312,48.9084,2.785216401,1
7/24/2017,24.4446,56872280,27.8445,-0.0529,0.2884,254,48.8892,2.784123007,1
7/21/2017,24.906,90649888,31.9913,0.0041,0.5705,1023,49.812,2.83667426,0
7/20/2017,25.6558,55158140,41.264,0.0529,0.5317,333,51.3116,2.922072893,0
7/19/2017,25.8961,24792360,45.1598,0.0552,0.3283,315,51.7922,2.949441913,0
7/18/2017,25.8481,26146078,44.1811,0.0351,0.0967,349,51.6962,2.943974943,1
7/17/2017,25.7808,27695628,42.8553,0.0105,0.3957,139,51.5616,2.936309795,1
7/14/2017,25.7423,21058280,42.126,-0.0171,0.6455,151,51.4846,2.931924829,1
7/13/2017,25.7519,27767620,42.2512,-0.05,0.5023,195,51.5038,2.933018223,0
7/12/2017,25.5501,50986284,38.6988,-0.0937,0.5376,226,51.1002,2.910034169,1
7/11/2017,25.3578,41251604,35.1722,-0.1296,0.3383,300,50.7156,2.888132118,1
7/10/2017,25.031,46755232,28.6968,-0.1513,0.0698,120,50.062,2.850911162,1
7/7/2017,25.1367,40543120,29.5846,-0.1353,-0.1867,802,50.2734,2.862949886,0
7/6/2017,25.2905,76645912,30.8746,-0.1051,0.1587,691,50.581,2.88046697,0
7/5/2017,26.2902,21270222,41.9032,-0.0603,0.2987,214,52.5804,2.994328018,0
7/3/2017,26.3864,20664992,43.2836,-0.0823,0.5537,151,52.7728,3.005284738,0
6/30/2017,25.9634,26254238,34.4623,-0.1173,0.2541,404,103.8536,3.033107477,1
6/29/2017,25.973,36732080,34.5758,-0.1175,0.3541,463,103.892,3.034228972,0
6/28/2017,26.0307,31015780,35.222,-0.1067,0.4725,250,104.1228,3.040969626,0
6/27/2017,26.1557,41329428,36.5983,-0.0846,0.8391,242,104.6228,3.05557243,0
6/26/2017,26.5402,28501564,41.1974,-0.0535,0.5576,132,106.1608,3.100490654,0
6/23/2017,26.5017,31736488,40.5032,-0.0374,0.1663,452,106.0068,3.095992991,1
6/22/2017,26.4825,36384636,40.1752,-0.0037,0.263,369,105.93,3.09375,1
6/21/2017,26.7036,33758068,42.6878,0.0532,0.7037,439,106.8144,3.119579439,0
6/20/2017,27.04,47542912,46.826,0.1177,0.691,394,108.16,3.158878505,0
6/19/2017,27.684,30504720,56.5746,0.1777,0.2673,472,110.736,3.23411215,0
6/16/2017,27.8763,81565624,60.0393,0.1943,0.1194,322,111.5052,3.256577103,0
6/15/2017,27.8186,47868092,59.3457,0.1871,0.1425,360,111.2744,3.249836449,1
6/14/2017,27.5783,41120304,56.4192,0.1687,0.1382,558,110.3132,3.221764019,1
6/13/2017,27.3476,58823660,53.4309,0.1531,0.1634,2057,109.3904,3.194813084,1
6/12/2017,27.8186,139089520,61.4146,0.1429,0.2842,741,111.2744,3.249836449,0
6/9/2017,26.8574,25362832,46.1729,0.0715,-0.0356,237,107.4296,3.137546729,1
6/8/2017,26.5209,40919812,38.2448,0.0545,0.3711,223,106.0836,3.098235981,1
6/7/2017,26.6074,43539100,39.6388,0.0626,0.3755,188,106.4296,3.108341121,0
6/6/2017,26.8478,33721156,43.7524,0.0671,0.1507,186,107.3912,3.136425234,0
6/5/2017,26.8958,43509472,44.6122,0.05,0.3494,101,107.5832,3.14203271,0
6/2/2017,26.7997,37007624,42.5142,0.0197,0.1125,994,107.1988,3.130806075,1
6/1/2017,26.6459,32387712,39.0862,-0.0141,0.3006,651,106.5836,3.112838785,1
5/31/2017,26.3191,35610472,30.9629,-0.045,0.4083,366,105.2764,3.074661215,1
5/30/2017,26.2998,36435744,30.4563,-0.0509,0.1886,114,105.1992,3.072406542,1
5/26/2017,26.3864,30624044,31.4197,-0.0479,0.3271,356,105.5456,3.082523364,0
5/25/2017,26.4248,39254436,31.8352,-0.042,0.1433,562,105.6992,3.087009346,0
5/24/2017,26.7516,53867080,35.5462,-0.0273,0.6786,293,107.0064,3.125186916,0
5/23/2017,27.1842,23877122,41.49,-0.0292,0.28,303,108.7368,3.175724299,0
5/22/2017,27.0881,27810668,39.399,-0.0683,0.4581,233,108.3524,3.164497664,1
5/19/2017,26.9631,48488672,36.6667,-0.1098,0.222,372,107.8524,3.14989486,1
5/18/2017,26.4152,48447556,22.4274,-0.1489,0.1418,373,105.6608,3.08588785,1
5/17/2017,26.3479,52461832,20.3862,-0.1382,0.3655,313,105.3916,3.078025701,1
5/16/2017,26.9535,29509160,26.1329,-0.0986,0.4562,278,107.814,3.148773364,0
5/15/2017,27.0881,39767488,27.747,-0.0851,0.14,157,108.3524,3.164497664,0
5/12/2017,27.1746,68433184,28.8091,-0.0667,-0.2151,398,108.6984,3.174602804,0
5/11/2017,27.7513,28015380,37.7559,-0.0376,0.2732,535,111.0052,3.241974299,0
5/10/2017,27.5879,26047230,32.2177,-0.044,0.3409,305,110.3516,3.222885514,1
5/9/2017,27.809,23838712,36.2723,-0.0311,0.1487,266,111.236,3.248714953,0
5/8/2017,27.9436,21630294,39.0499,-0.028,0.8803,118,111.7744,3.264439252,0
5/5/2017,28.0878,16927056,42.2704,-0.032,0.1003,253,112.3512,3.281285047,0
5/4/2017,28.0685,19614214,41.6749,-0.0481,0.0877,204,112.274,3.279030374,1
5/3/2017,28.0974,26893250,42.2825,-0.0656,0.1608,184,112.3896,3.282406542,0
5/2/2017,27.8667,33760036,35.2728,-0.0889,0.0834,298,111.4668,3.255455607,1
5/1/2017,27.8186,24015752,33.7154,-0.0935,-0.9354,98,111.2744,3.249836449,1
4/28/2017,27.8667,24079192,34.4859,-0.0866,0.0892,312,111.4668,3.255455607,0
4/27/2017,27.9532,32939844,35.8554,-0.0721,0.1061,292,111.8128,3.265560748,0
4/26/2017,28.1262,37368372,38.7103,-0.051,0.7224,340,112.5048,3.285771028,0
4/25/2017,28.3089,39854056,41.9871,-0.0302,0.3146,439,113.2356,3.307114486,0
4/24/2017,28.405,48585160,43.799,-0.0127,0.6597,330,113.62,3.318341121,0
4/21/2017,28.405,72351352,43.799,0.0068,0.2649,1250,113.62,3.318341121,0
4/20/2017,29.0971,37081560,59.8277,0.0374,0.3992,295,116.3884,3.399193925,0
4/19/2017,28.8375,26594394,53.9608,0.0129,0.3363,131,115.35,3.368866822,1
4/18/2017,28.6837,25706584,49.9377,-0.0005,0.6152,212,114.7348,3.350899533,1
4/17/2017,28.4915,21776556,44.2868,-0.0059,0.258,92,113.966,3.328446262,1
4/13/2017,28.4146,19998012,41.8488,0.0061,0.1352,262,113.6584,3.319462617,1
4/12/2017,28.6165,27041348,46.8456,0.0329,0.1195,272,114.466,3.343049065,0
4/11/2017,28.876,22040224,54.6338,0.0527,0.2716,235,115.504,3.373364486,0
4/10/2017,28.8472,18505150,53.8421,0.054,0.4163,147,115.3888,3.37,1
4/7/2017,28.8279,18975740,53.3379,0.0552,0.1189,204,115.3116,3.367745327,1
4/6/2017,28.7703,21549950,51.8737,0.0553,0.143,371,115.0812,3.361016355,1
4/5/2017,28.8087,25837472,52.9013,0.0579,0.1677,247,115.2348,3.365502336,0
4/4/2017,28.8568,25057168,54.1464,0.0546,0.0574,279,115.4272,3.371121495,0
4/3/2017,28.7222,29912276,51.1576,0.0413,0.2748,141,114.8888,3.355397196,1
3/31/2017,28.6453,50796544,49.4078,0.0321,0.3004,450,168.5017647,3.338613054,1
3/30/2017,28.7126,35961304,50.8891,0.0244,0.2577,413,168.8976471,3.346456876,0
3/29/2017,28.5299,27558772,46.8748,0.0052,0.1503,353,167.8229412,3.32516317,1
3/28/2017,28.4723,27847656,45.5702,-0.0052,0.2027,357,167.4841176,3.318449883,1
3/27/2017,28.2992,28986704,41.5733,-0.0135,0.7014,136,166.4658824,3.298275058,1
3/24/2017,28.5684,27880234,46.5062,-0.0058,0.2158,271,168.0494118,3.32965035,0
3/23/2017,28.4723,24674960,44.315,-0.0184,0.2819,474,167.4841176,3.318449883,1
3/22/2017,28.3858,26000688,42.3412,-0.0252,0.1143,327,166.9752941,3.308368298,1
3/21/2017,28.2512,26834808,39.2298,-0.0232,0.3384,263,166.1835294,3.292680653,1
3/20/2017,28.5876,18877432,44.8479,-0.0025,-0.208,138,168.1623529,3.331888112,0
3/17/2017,28.7222,43638968,47.3674,-0.0018,0.1764,235,168.9541176,3.347575758,0
3/16/2017,28.5972,21207002,44.6881,-0.0126,0.228,223,168.2188235,3.333006993,1
3/15/2017,28.6068,25142832,44.8511,-0.0142,0.519,248,168.2752941,3.334125874,0
3/14/2017,28.3954,22801580,40.4083,-0.0148,0.1977,388,167.0317647,3.309487179,1
3/13/2017,28.703,30187808,45.3419,0.0086,0.12,191,168.8411765,3.345337995,0
3/10/2017,29.1067,59211872,53.2683,0.0154,0.171,222,171.2158824,3.392389277,0
3/9/2017,28.5107,25940216,38.5412,-0.0144,0.1875,712,167.71,3.322925408,1
3/8/2017,28.6453,32308400,41.2681,0.0015,0.4374,324,168.5017647,3.338613054,0
3/7/2017,28.703,29982940,42.4638,0.0147,0.1319,259,168.8411765,3.345337995,0
3/6/2017,28.8375,23420604,45.308,0.0304,0.0198,126,169.6323529,3.361013986,0
3/3/2017,28.9529,19994648,47.8593,0.0407,0.4606,178,170.3111765,3.374463869,0
3/2/2017,29.0202,27640416,49.3651,0.0439,0.0202,287,170.7070588,3.382307692,0
3/1/2017,29.0202,36882968,49.3651,0.0404,0.2782,366,170.7070588,3.382307692,0
2/28/2017,28.6549,39111912,40.6206,0.0336,0.1054,322,168.5582353,3.339731935,1
2/27/2017,28.7799,23571756,42.9784,0.0593,0.5358,168,169.2935294,3.354300699,0
2/24/2017,29.0202,27323724,47.9483,0.0849,0.269,468,170.7070588,3.382307692,0
2/23/2017,28.8568,28947908,43.8483,0.0969,0.1254,346,169.7458824,3.363263403,1
2/22/2017,29.1548,30124504,50.5967,0.1274,0.3519,321,171.4988235,3.397995338,0
2/21/2017,29.3374,30241032,55.454,0.1383,0.2278,153,172.5729412,3.419277389,0
2/17/2017,29.1932,21849428,52.0817,0.1293,0.0699,191,171.7247059,3.402470862,1
2/16/2017,29.2701,25932516,54.1104,0.1231,0.0403,203,172.1770588,3.411433566,0
2/15/2017,29.174,25472282,51.9374,0.0996,0.565,292,171.6117647,3.4002331,1
2/14/2017,29.1067,35028336,50.4111,0.0687,0.0679,265,171.2158824,3.392389277,1
2/13/2017,28.876,37020016,44.8336,0.0261,0.4945,88,169.8588235,3.365501166,1
2/10/2017,28.5684,22787056,35.9087,-0.0149,0.4301,224,168.0494118,3.32965035,1
2/9/2017,28.4434,21665972,31.743,-0.0419,0.139,302,167.3141176,3.315081585,1
2/8/2017,28.2896,32181440,26.266,-0.063,0.1695,293,166.4094118,3.297156177,1
2/7/2017,28.4146,23778270,27.9586,-0.07,0.0296,217,167.1447059,3.311724942,0
2/6/2017,28.5107,23725084,29.3076,-0.0827,0.6488,103,167.71,3.322925408,0
2/3/2017,28.5492,31104310,29.8424,-0.1007,0.08,412,167.9364706,3.327412587,0
2/2/2017,28.5299,21709544,29.2429,-0.12,0.231,244,167.8229412,3.32516317,1
2/1/2017,28.5396,25682268,29.3594,-0.1344,0.4448,348,167.88,3.326293706,0
1/31/2017,28.5492,38703424,29.4684,-0.143,-0.2819,485,167.9364706,3.327412587,0
1/30/2017,28.7991,26211790,32.3695,-0.1422,-0.2024,255,169.4064706,3.356538462,0
1/27/2017,28.8472,30005628,32.9487,-0.1514,0.1195,313,169.6894118,3.362144522,0
1/26/2017,29.1451,26767132,36.7331,-0.1558,0.1877,465,171.4417647,3.396864802,0
1/25/2017,29.1932,38131704,37.376,-0.1783,0.3097,270,171.7247059,3.402470862,0
1/24/2017,28.8375,33686500,28.8145,-0.2026,0.4184,286,169.6323529,3.361013986,1
1/23/2017,28.5972,59093384,22.1357,-0.1876,0.6971,191,168.2188235,3.333006993,1
1/20/2017,29.347,83552728,30.3986,-0.1234,0.7692,885,172.6294118,3.42039627,0
1/19/2017,30.0007,37697856,43.5625,-0.0876,0.6912,351,176.4747059,3.496585082,0
1/18/2017,30.0199,24701360,44.0838,-0.091,0.2964,231,176.5876471,3.498822844,0
1/17/2017,30.0583,28827308,45.086,-0.0921,0.0679,188,176.8135294,3.503298368,0
1/13/2017,30.1448,24323768,47.334,-0.0918,0.8818,220,177.3223529,3.513379953,0
1/12/2017,30.1737,29916078,48.076,-0.0946,0.5267,239,177.4923529,3.516748252,0
1/11/2017,30.2506,28385102,50.0175,-0.0965,0.0905,318,177.9447059,3.525710956,0
1/10/2017,30.1545,27202526,47.5594,-0.1022,-0.048,259,177.3794118,3.51451049,1
1/9/2017,30.241,21262544,49.5978,-0.0959,-0.1679,119,177.8882353,3.524592075,0
1/6/2017,30.3852,22120800,53.1215,-0.0903,0.3315,196,178.7364706,3.541398601,0
1/5/2017,30.2986,25856824,51.1895,-0.0922,0.3359,389,178.2270588,3.531305361,1
1/4/2017,30.4717,21442858,55.4321,-0.083,0.6079,200,179.2452941,3.551480186,0
1/3/2017,30.4621,32149536,55.2408,-0.0834,0.8995,166,179.1888235,3.550361305,1
12/30/2016,30.3755,25455240,53.5748,-0.081,0.2475,174,66.03369565,3.503517878,1
12/29/2016,30.4813,16092077,55.9377,-0.0666,0.1067,204,66.26369565,3.515720877,0
12/28/2016,30.4717,18885708,55.7731,-0.0543,0.189,181,66.24282609,3.51461361,1
12/27/2016,30.6639,15655879,59.9327,-0.0349,0.2148,53,66.66065217,3.536782007,0
12/23/2016,30.6447,14988550,59.6533,-0.0263,0.4178,180,66.61891304,3.534567474,1
12/22/2016,30.587,24193792,58.854,-0.0145,0.1406,215,66.49347826,3.527912341,1
12/21/2016,30.885,27964664,65.0355,0.0054,0.3758,230,67.14130435,3.562283737,0
12/20/2016,31.0004,39818240,67.5871,0.0002,0.3007,239,67.39217391,3.575594002,0
12/19/2016,30.6831,34951832,63.9781,-0.0259,0.3869,109,66.7023913,3.53899654,1
12/16/2016,30.5197,71976176,61.9516,-0.0393,0.734,337,66.34717391,3.520149942,1
12/15/2016,30.0487,43377420,55.207,-0.0469,0.3438,582,65.32326087,3.465824683,1
12/14/2016,30.2794,43675284,60.0482,-0.0136,0.2159,271,65.82478261,3.492433679,0
12/13/2016,30.5101,34500440,65.3712,0.0108,0.6233,221,66.32630435,3.519042676,0
12/12/2016,30.6255,31040716,68.1772,0.0188,0.422,148,66.57717391,3.532352941,0
12/9/2016,30.5486,31227376,67.3085,0.0117,0.7093,260,66.41,3.523483276,1
12/8/2016,30.3083,28145056,64.4963,0.0007,0.2579,265,65.8876087,3.495767013,1
12/7/2016,30.3755,32896980,65.9718,0.0011,0.425,214,66.03369565,3.503517878,0
12/6/2016,29.9622,17573264,60.8647,-0.0115,0.2014,265,65.13521739,3.455847751,1
12/5/2016,29.9045,22138326,60.0886,0.005,-0.2252,114,65.00978261,3.449192618,1
12/2/2016,30.1256,21401028,64.6525,0.0303,0.083,335,65.49043478,3.474694348,0
12/1/2016,30.1737,44701976,65.6592,0.0393,0.0568,392,65.595,3.480242215,0
11/30/2016,29.5681,45636888,58.0094,0.0391,0.4553,416,64.27847826,3.410392157,1
11/29/2016,29.8469,31423688,64.1142,0.0909,0.2387,332,64.88456522,3.44254902,0
11/28/2016,30.0391,22092676,68.7473,0.1316,0.3642,158,65.3023913,3.464717416,0
11/25/2016,30.2217,13162239,73.4281,0.1603,0.3399,95,65.69934783,3.485778547,0
11/23/2016,30.1256,24624934,72.5135,0.1688,0.2207,268,65.49043478,3.474694348,1
11/22/2016,29.9718,27721316,71.0321,0.1734,0.1658,445,65.15608696,3.456955017,1
11/21/2016,29.6738,22136288,67.9216,0.1779,0.1249,235,64.50826087,3.422583622,1
11/18/2016,29.4816,28583868,65.7162,0.197,0.1738,333,64.09043478,3.400415225,1
11/17/2016,29.5969,17834070,68.3336,0.228,0.5061,275,64.34108696,3.413713956,0
11/16/2016,29.5489,25265840,67.838,0.2445,0.4354,711,64.23673913,3.408177624,1
11/15/2016,29.5585,40185972,68.0358,0.2541,0.1603,418,64.2576087,3.40928489,0
11/14/2016,29.3278,37740536,65.8149,0.2469,0.2912,208,63.75608696,3.382675894,1
11/11/2016,29.52,42712372,69.5544,0.2388,0.2269,339,64.17391304,3.404844291,0
11/10/2016,29.2317,81324768,66.9379,0.1879,0.2123,378,63.54717391,3.371591696,1
11/9/2016,28.4819,54046508,58.2818,0.1226,0.2176,384,61.91717391,3.285109573,1
11/8/2016,28.28,35829368,55.36,0.0877,0.2918,330,61.47826087,3.261822376,1
11/7/2016,28.1743,41254152,53.7857,0.0486,0.1143,149,61.24847826,3.249630911,1
11/4/2016,27.338,35864920,37.632,-0.0031,0.1205,372,59.43043478,3.153171857,1
11/3/2016,27.1842,23000684,33.6728,0.0037,0.1388,323,59.09608696,3.135432526,1
11/2/2016,27.3861,30873252,36.4965,0.0339,0.5222,481,59.535,3.158719723,0
11/1/2016,27.7609,32010770,42.6663,0.0628,0.5766,1590,60.34978261,3.20194925,0
10/31/2016,27.9724,43563696,46.8115,0.0695,0.4912,1334,60.80956522,3.226343714,0
10/28/2016,28.0878,67870824,49.2342,0.0572,0.5779,826,61.06043478,3.239653979,0
10/27/2016,27.5206,25432888,33.5278,0.0256,0.4226,787,59.8273913,3.174232987,1
10/26/2016,27.7513,24357188,37.9645,0.0357,0.388,398,60.32891304,3.200841984,0
10/25/2016,27.5399,26480722,30.0901,0.0302,0.3249,357,59.86934783,3.176459054,1
10/24/2016,27.7994,31139738,35.1789,0.0455,0.3532,314,60.43347826,3.20638985,0
10/21/2016,27.8571,64153188,36.4509,0.0449,0.6018,1106,60.55891304,3.213044983,0
10/20/2016,27.9436,28433328,38.3842,0.0395,0.2424,331,60.74695652,3.223021915,0
10/19/2016,27.934,29187978,38.0451,0.0243,-0.1382,293,60.72608696,3.221914648,1
10/18/2016,27.8571,27562376,35.405,0.0046,0.4816,347,60.55891304,3.213044983,1
10/17/2016,27.7321,39732552,30.9659,-0.0137,0.1656,253,60.28717391,3.198627451,1
10/14/2016,27.7706,28181380,31.5861,-0.0233,0.615,280,60.37086957,3.203068051,0
10/13/2016,27.6552,28392556,27.5436,-0.0349,0.1151,257,60.12,3.189757785,1
10/12/2016,27.7802,22754704,29.2843,-0.0332,0.6439,495,60.39173913,3.204175317,0
10/11/2016,27.7994,30942236,29.5511,-0.0349,0.5221,384,60.43347826,3.20638985,0
10/10/2016,27.7417,33981884,27.7166,-0.0314,0.2797,127,60.30804348,3.199734717,1
10/7/2016,27.9532,37840132,30.413,-0.012,0.2593,294,60.76782609,3.224129181,0
10/6/2016,28.1358,28087932,32.9865,0.0036,0.0572,440,61.16478261,3.245190311,0
10/5/2016,28.3569,24936856,36.4538,0.0145,0.0691,247,61.64543478,3.270692042,0
10/4/2016,28.3569,31127714,36.4538,0.0132,0.3951,320,61.64543478,3.270692042,0
10/3/2016,28.4915,19794076,38.5824,0.0152,-0.1422,71,61.93804348,3.28621684,0
9/30/2016,28.4723,36120040,38.103,0.0087,0.3737,315,94.90766667,3.074762419,1
9/29/2016,28.3858,38873664,36.0159,0.0046,0.1594,508,94.61933333,3.065421166,1
9/28/2016,28.7414,26750632,41.3366,0.0119,0.2026,319,95.80466667,3.103822894,0
9/27/2016,28.7222,25491940,40.8984,-0.0085,0.3468,369,95.74066667,3.10174946,1
9/26/2016,28.3954,25905794,32.9969,-0.033,0.1639,207,94.65133333,3.066457883,1
9/23/2016,28.7318,22821676,37.8316,-0.0308,0.6033,234,95.77266667,3.102786177,0
9/22/2016,28.876,29379880,40.1741,-0.0538,0.3505,257,96.25333333,3.118358531,0
9/21/2016,28.6934,29031558,35.4748,-0.0957,0.1226,420,95.64466667,3.098639309,1
9/20/2016,28.5203,29646464,30.6851,-0.131,0.3903,400,95.06766667,3.079946004,1
9/19/2016,28.2896,30501300,23.6701,-0.1542,0.2377,252,94.29866667,3.055032397,1
9/16/2016,28.5299,64934724,26.2386,-0.1509,0.7998,301,95.09966667,3.080982721,0
9/15/2016,28.5972,35262528,27.0004,-0.154,0.4303,359,95.324,3.08825054,0
9/14/2016,28.5492,51077592,25.5671,-0.1499,0.0796,305,95.164,3.083066955,1
9/13/2016,28.6934,45066224,27.0464,-0.1236,0.1961,403,95.64466667,3.098639309,0
9/12/2016,29.3086,41407280,35.0905,-0.0842,0.2801,149,97.69533333,3.165075594,0
9/9/2016,28.9433,44619720,22.359,-0.0755,0.4461,274,96.47766667,3.12562635,1
9/8/2016,29.8372,30256180,40.3407,-0.0171,0.2094,298,99.45733333,3.222159827,0
9/7/2016,29.8565,27266888,40.9991,-0.0127,0.4826,733,99.52166667,3.22424406,0
9/6/2016,29.8469,40955652,40.5486,-0.0059,0.4438,587,99.48966667,3.223207343,1
9/2/2016,30.0776,20807496,48.8638,0.0072,0.474,238,100.2586667,3.24812095,0
9/1/2016,29.991,41255600,44.9315,0.0046,0.4302,259,99.97,3.238768898,1
8/31/2016,30.0295,33416260,46.4042,0.0095,0.3143,425,100.0983333,3.242926566,0
